id,name,parent_id,level,description,image,meta_data,slug
100,Women Clothes,0,1,0,0,0,0
10010,Tops,100,2,0,0,0,0
1001010,Tanks & Camisoles,10010,3,0,0,0,0
1001011,Tube Tops,10010,3,0,0,0,0
1001012,T-shirts,10010,3,0,0,0,0
1001013,Shirts & Blouses,10010,3,0,0,0,0
1001014,Polo Shirts,10010,3,0,0,0,0
1001015,Bodysuits,10010,3,0,0,0,0
10011,Pants & Leggings,100,2,0,0,0,0
1001110,Leggings & Treggings,10011,3,0,0,0,0
1001111,Pants,10011,3,0,0,0,0
10012,Shorts,100,2,0,0,0,0
1001210,Shorts,10012,3,0,0,0,0
1001211,Skorts,10012,3,0,0,0,0
10013,Skirts,100,2,0,0,0,0
10014,Jeans,100,2,0,0,0,0
10015,Dresses,100,2,0,0,0,0
10016,Wedding Dresses,100,2,0,0,0,0
10017,"Jumpsuits, Playsuits & Overalls",100,2,0,0,0,0
1001710,Jumpsuits,10017,3,0,0,0,0
1001711,Playsuits,10017,3,0,0,0,0
1001712,Overalls,10017,3,0,0,0,0
10018,"Jackets, Coats & Vests",100,2,0,0,0,0
1001810,Winter Jackets & Coats,10018,3,0,0,0,0
1001811,Capes,10018,3,0,0,0,0
1001812,Blazers,10018,3,0,0,0,0
1001813,Jackets,10018,3,0,0,0,0
1001814,Vests,10018,3,0,0,0,0
10019,Sweaters & Cardigans,100,2,0,0,0,0
10020,Hoodies & Sweatshirts,100,2,0,0,0,0
1002010,Sweatshirts,10020,3,0,0,0,0
1002011,Hoodies,10020,3,0,0,0,0
10021,Sets,100,2,0,0,0,0
1002110,Couple Sets,10021,3,0,0,0,0
1002111,Family Sets,10021,3,0,0,0,0
1002112,Individual Sets,10021,3,0,0,0,0
10022,Lingerie & Underwear,100,2,0,0,0,0
1002210,Sets,10022,3,0,0,0,0
1002211,Bras,10022,3,0,0,0,0
1002212,Panties,10022,3,0,0,0,0
1002213,Thermal Innerwear,10022,3,0,0,0,0
1002214,Bra Accessories,10022,3,0,0,0,0
100221410,Straps,1002214,4,0,0,0,0
100221411,Paddings,1002214,4,0,0,0,0
100221412,Nipple Stickers,1002214,4,0,0,0,0
1002215,Shapewear,10022,3,0,0,0,0
1002216,Safety Pants,10022,3,0,0,0,0
1002217,Sexy Lingerie,10022,3,0,0,0,0
10023,Sleepwear & Pajamas,100,2,0,0,0,0
1002310,Pajamas,10023,3,0,0,0,0
1002311,Night Dresses,10023,3,0,0,0,0
1002312,Kimonos & Robes,10023,3,0,0,0,0
10024,Maternity Wear,100,2,0,0,0,0
1002410,Nursing Bras,10024,3,0,0,0,0
1002411,Maternity Dresses,10024,3,0,0,0,0
1002412,Maternity Tops,10024,3,0,0,0,0
1002413,Breastfeeding Wear,10024,3,0,0,0,0
1002414,Maternity Sets,10024,3,0,0,0,0
1002415,Maternity Bottoms,10024,3,0,0,0,0
10025,"	Traditional Wear",100,2,0,0,0,0
1002510,Tops,10025,3,0,0,0,0
1002511,Bottoms,10025,3,0,0,0,0
1002512,Sets,10025,3,0,0,0,0
1002513,Dresses,10025,3,0,0,0,0
1002514,Others,10025,3,0,0,0,0
10026,Costumes,100,2,0,0,0,0
10027,Fabric,100,2,0,0,0,0
1002710,Batik,10027,3,0,0,0,0
1002711,Kebaya,10027,3,0,0,0,0
1002712,Cotton,10027,3,0,0,0,0
1002713,Wool,10027,3,0,0,0,0
1002714,"Velvet, Silk & Satin",10027,3,0,0,0,0
1002715,Leather,10027,3,0,0,0,0
1002716,Vinyl & Nylon,10027,3,0,0,0,0
1002717,Denim,10027,3,0,0,0,0
1002718,Canvas,10027,3,0,0,0,0
1002719,Kain Pasang,10027,3,0,0,0,0
1002720,Songket,10027,3,0,0,0,0
10028,Socks & Stockings,100,2,0,0,0,0
1002810,Socks,10028,3,0,0,0,0
1002811,Pantyhose,10028,3,0,0,0,0
101,Men Clothes,0,1,0,0,0,0
10110,Jeans,101,2,0,0,0,0
10111,Hoodies & Sweatshirts,101,2,0,0,0,0
1011110,Hoodies,10111,3,0,0,0,0
1011111,Sweatshirts,10111,3,0,0,0,0
10112,Sweaters & Cardigans,101,2,0,0,0,0
10113,"Jackets, Coats & Vests",101,2,0,0,0,0
1011310,Winter Jackets & Coats,10113,3,0,0,0,0
1011311,Jackets,10113,3,0,0,0,0
1011312,Vests,10113,3,0,0,0,0
10114,Suits,101,2,0,0,0,0
1011410,Suit Sets,10114,3,0,0,0,0
1011411,Suit Jackets & Blazers,10114,3,0,0,0,0
1011412,Suit Pants,10114,3,0,0,0,0
1011413,Suit Vests & Waistcoats,10114,3,0,0,0,0
10115,Pants,101,2,0,0,0,0
1011510,Cargo,10115,3,0,0,0,0
1011511,Joggers,10115,3,0,0,0,0
1011512,Pants,10115,3,0,0,0,0
10116,Tops,101,2,0,0,0,0
1011610,Shirts,10116,3,0,0,0,0
1011611,Polo Shirts,10116,3,0,0,0,0
1011612,T-Shirts,10116,3,0,0,0,0
1011613,Tanks,10116,3,0,0,0,0
10117,Innerwear & Underwear,101,2,0,0,0,0
1011710,Underwear,10117,3,0,0,0,0
1011711,Undershirts,10117,3,0,0,0,0
1011712,Thermal Innerwear,10117,3,0,0,0,0
10118,Sleepwear,101,2,0,0,0,0
10119,Sets,101,2,0,0,0,0
10120,Traditional Wear,101,2,0,0,0,0
1012010,Tops,10120,3,0,0,0,0
1012011,Bottoms,10120,3,0,0,0,0
1012012,Sets,10120,3,0,0,0,0
10121,Costumes,101,2,0,0,0,0
10122,Occupational Attire,101,2,0,0,0,0
10123,Socks,101,2,0,0,0,0
102,Beauty,0,1,0,0,0,0
10210,"Hand, Foot & Nail Care",102,2,0,0,0,0
1021010,Nail Care,10210,3,0,0,0,0
102101010,Artificial Nail,1021010,4,0,0,0,0
102101011,Nail Art & Sticker,1021010,4,0,0,0,0
102101012,Manicure Tools & Devices,1021010,4,0,0,0,0
10211,Men's Care,102,2,0,0,0,0
1021110,Shaving & Grooming,10211,3,0,0,0,0
102111010,Razors & Blades,1021110,4,0,0,0,0
102111011,Shaving Accessories,1021110,4,0,0,0,0
10212,Makeup,102,2,0,0,0,0
1021210,Face,10212,3,0,0,0,0
102121010,Blush,1021210,4,0,0,0,0
10213,Beauty Tools,102,2,0,0,0,0
1021310,Makeup Accessories,10213,3,0,0,0,0
102131010,Makeup Bags & Organizers,1021310,4,0,0,0,0
102131011,Mirrors,1021310,4,0,0,0,0
102131012,Makeup Brush Cleaners,1021310,4,0,0,0,0
102131013,Sponges & Applicators,1021310,4,0,0,0,0
102131014,Eyelash Curlers,1021310,4,0,0,0,0
102131015,Eyebrow Templates,1021310,4,0,0,0,0
102131016,False Eyelashes,1021310,4,0,0,0,0
102131017,Pencil Sharpeners,1021310,4,0,0,0,0
1021311,Facial Care Tools,10213,3,0,0,0,0
102131110,Facial Steamers,1021311,4,0,0,0,0
102131111,Facial Slimming & Massage Tools,1021311,4,0,0,0,0
102131112,Facial Cleansing Tools,1021311,4,0,0,0,0
1021312,Body Slimming Tools,10213,3,0,0,0,0
1021313,Hair Removal Tools,10213,3,0,0,0,0
1021314,Hair Tools,10213,3,0,0,0,0
102131410,Brushes & Combs,1021314,4,0,0,0,0
102131411,Hair Styling Appliances,1021314,4,0,0,0,0
102131412,Heatless Styling Tools,1021314,4,0,0,0,0
102131413,Others,1021314,4,0,0,0,0
1021315,Others,10213,3,0,0,0,0
103,Health,0,1,0,0,0,0
10310,Medical Supplies,103,2,0,0,0,0
1031010,Health Monitors & Tests,10310,3,0,0,0,0
103101010,Blood Glucose Monitors,1031010,4,0,0,0,0
103101011,Pulse Oximeters,1031010,4,0,0,0,0
103101012,Thermometers,1031010,4,0,0,0,0
103101013,Others,1031010,4,0,0,0,0
1031011,Scale & Body Fat Analyzers,10310,3,0,0,0,0
1031012,Stethoscopes,10310,3,0,0,0,0
1031013,Laboratory Tools,10310,3,0,0,0,0
1031014,Injury & Disability Support,10310,3,0,0,0,0
103101410,Walking Aids,1031014,4,0,0,0,0
103101411,Wheelchairs,1031014,4,0,0,0,0
103101412,Braces & Supports,1031014,4,0,0,0,0
103101413,Hearing Aids,1031014,4,0,0,0,0
10311,Personal Care,103,2,0,0,0,0
1031110,Eye Care,10311,3,0,0,0,0
1031111,Oral Care,10311,3,0,0,0,0
103111110,Denture Care,1031111,4,0,0,0,0
103111111,Orthodontic Accessories,1031111,4,0,0,0,0
103111112,Others,1031111,4,0,0,0,0
1031112,Feminine Care,10311,3,0,0,0,0
1031113,Massage & Therapy Devices,10311,3,0,0,0,0
1031114,Insect Repellents,10311,3,0,0,0,0
104,Fashion Accessories,0,1,0,0,0,0
10410,Rings,104,2,0,0,0,0
10411,Earrings,104,2,0,0,0,0
10412,Scarves & Shawls,104,2,0,0,0,0
10413,Gloves,104,2,0,0,0,0
10414,Hair Accessories,104,2,0,0,0,0
1041410,Headbands,10414,3,0,0,0,0
1041411,"Hair Ties, Ribbons & Scrunchies",10414,3,0,0,0,0
1041412,Hair Clips & Hair Pins,10414,3,0,0,0,0
1041413,Wigs & Extensions,10414,3,0,0,0,0
1041414,"Headpieces, Tiaras & Flower Crowns",10414,3,0,0,0,0
10415,Bracelets & Bangles,104,2,0,0,0,0
10416,Anklets,104,2,0,0,0,0
10417,Hats & Caps,104,2,0,0,0,0
10418,Necklaces,104,2,0,0,0,0
10419,Eyewear,104,2,0,0,0,0
1041910,Sunglasses,10419,3,0,0,0,0
1041911,Frames & Glasses,10419,3,0,0,0,0
1041912,Eyewear Cases & Accessories,10419,3,0,0,0,0
10420,Investment Precious Metals,104,2,0,0,0,0
1042010,Platinum & K Gold,10420,3,0,0,0,0
1042011,Silver,10420,3,0,0,0,0
1042012,Diamond,10420,3,0,0,0,0
1042013,Jade,10420,3,0,0,0,0
1042014,Others,10420,3,0,0,0,0
10421,Belts,104,2,0,0,0,0
10422,"Neckties, Bow Ties & Cravats",104,2,0,0,0,0
10423,Additional Accessories,104,2,0,0,0,0
1042310,Brooches & Pins,10423,3,0,0,0,0
1042311,Patches,10423,3,0,0,0,0
1042312,"Charms, Pendants & Ornaments",10423,3,0,0,0,0
1042313,Cufflinks,10423,3,0,0,0,0
1042314,Tattoos,10423,3,0,0,0,0
1042315,Masks,10423,3,0,0,0,0
1042316,Handkerchiefs,10423,3,0,0,0,0
1042317,Others,10423,3,0,0,0,0
10424,Accessories Sets & Packages,104,2,0,0,0,0
105,Home Appliances,0,1,0,0,0,0
10510,Projectors & Accessories,105,2,0,0,0,0
1051010,Projectors & Projector Screens,10510,3,0,0,0,0
1051011,Pointers,10510,3,0,0,0,0
1051012,Others,10510,3,0,0,0,0
10511,Small Household Appliances,105,2,0,0,0,0
1051110,Foot Baths & Spas,10511,3,0,0,0,0
1051111,Water Flossers,10511,3,0,0,0,0
1051112,Sewing Machines & Accessories,10511,3,0,0,0,0
1051113,Telephones,10511,3,0,0,0,0
105111310,Corded Phones,1051113,4,0,0,0,0
105111311,Cordless Phones,1051113,4,0,0,0,0
105111312,Fax Machines,1051113,4,0,0,0,0
1051114,Irons & Steamers,10511,3,0,0,0,0
1051115,Air Treatment,10511,3,0,0,0,0
105111510,Purifiers,1051115,4,0,0,0,0
105111511,Dehumidifiers,1051115,4,0,0,0,0
1051116,"	
Vacuum Cleaners & Floor Care Appliances",10511,3,0,0,0,0
1051117,Others,10511,3,0,0,0,0
10512,Large Household Appliances,105,2,0,0,0,0
1051210,Washing Machines & Dryers,10512,3,0,0,0,0
105121010,Washing Machines,1051210,4,0,0,0,0
105121011,Laundry Dryers,1051210,4,0,0,0,0
1051211,Water Heaters,10512,3,0,0,0,0
1051212,Cooling,10512,3,0,0,0,0
105121210,Air-Conditioners,1051212,4,0,0,0,0
105121211,Air Coolers & Portable Aircons,1051212,4,0,0,0,0
105121212,Fans,1051212,4,0,0,0,0
1051213,Futon & Shoe Dryers,10512,3,0,0,0,0
1051214,Heaters,10512,3,0,0,0,0
10513,TVs & Accessories,105,2,0,0,0,0
1051310,TVs,10513,3,0,0,0,0
1051311,TV Antennas,10513,3,0,0,0,0
1051312,TV Boxes & Receivers,10513,3,0,0,0,0
1051313,TV Brackets,10513,3,0,0,0,0
1051314,Others,10513,3,0,0,0,0
10514,Kitchen Appliances,105,2,0,0,0,0
1051410,"Water Filters, Coolers & Dispensers",10514,3,0,0,0,0
1051411,Kettles,10514,3,0,0,0,0
1051412,Wine Fridges,10514,3,0,0,0,0
1051413,"Juicers, Blenders & Soya Bean Machines",10514,3,0,0,0,0
1051414,Coffee Machines & Accessories,10514,3,0,0,0,0
1051415,Mixers,10514,3,0,0,0,0
1051416,Dishwashers,10514,3,0,0,0,0
1051417,"Stoves, Hobs & Gas Regulators",10514,3,0,0,0,0
1051418,Air Fryers,10514,3,0,0,0,0
1051419,Deep Fryers,10514,3,0,0,0,0
1051420,Microwaves,10514,3,0,0,0,0
1051421,Ovens,10514,3,0,0,0,0
1051422,Toasters,10514,3,0,0,0,0
1051423,Food Processors & Meat Grinders,10514,3,0,0,0,0
1051424,Multi-function Cookers,10514,3,0,0,0,0
1051425,Pressure Cookers,10514,3,0,0,0,0
1051426,Slow Cookers & Sous Vide Machines,10514,3,0,0,0,0
1051427,Rice Cookers,10514,3,0,0,0,0
1051428,Specialty Cookware,10514,3,0,0,0,0
105142810,Waffle & Crepe Makers,1051428,4,0,0,0,0
105142811,Egg Boilers,1051428,4,0,0,0,0
105142812,Bread Makers,1051428,4,0,0,0,0
105142813,Takoyaki Makers,1051428,4,0,0,0,0
105142814,Dessert Machine,1051428,4,0,0,0,0
105142815,Soda Makers,1051428,4,0,0,0,0
105142816,Others,1051428,4,0,0,0,0
1051429,Refrigerators,10514,3,0,0,0,0
1051430,Freezers,10514,3,0,0,0,0
1051431,Hoods,10514,3,0,0,0,0
10515,Electrical Circuitry & Parts,105,2,0,0,0,0
1051510,Electric Sockets & Extension Cords,10515,3,0,0,0,0
1051511,Electrical Safety,10515,3,0,0,0,0
1051512,Electricity Savers,10515,3,0,0,0,0
1051513,Doorbells,10515,3,0,0,0,0
1051514,Switches,10515,3,0,0,0,0
1051515,House Alarms,10515,3,0,0,0,0
1051516,Lightning Protection,10515,3,0,0,0,0
10516,Batteries,105,2,0,0,0,0
10517,Remote Controls,105,2,0,0,0,0
106,Men Shoes,0,1,0,0,0,0
10610,Boots,106,2,0,0,0,0
1061010,Fashion Boots,10610,3,0,0,0,0
1061011,Rain Boots,10610,3,0,0,0,0
1061012,Safety Boots,10610,3,0,0,0,0
10611,Sneakers,106,2,0,0,0,0
10612,Slip Ons & Mules,106,2,0,0,0,0
10613,Loafers & Boat Shoes,106,2,0,0,0,0
10614,Oxfords & Lace-Ups,106,2,0,0,0,0
10615,Sandals & Flip Flops,106,2,0,0,0,0
1061510,Sandals,10615,3,0,0,0,0
1061511,Indoor Slippers,10615,3,0,0,0,0
1061512,Health Slippers,10615,3,0,0,0,0
10616,Shoe Care & Accessories,106,2,0,0,0,0
1061610,Shoe Laces,10616,3,0,0,0,0
1061611,Shoe Horns & Trees,10616,3,0,0,0,0
1061612,Shoe Insoles,10616,3,0,0,0,0
107,Mobile & Gadgets,0,1,0,0,0,0
10710,Tablets,107,2,0,0,0,0
10711,Mobile Phones,107,2,0,0,0,0
10712,Wearable Devices,107,2,0,0,0,0
1071210,Smartwatches & Fitness Trackers,10712,3,0,0,0,0
1071211,VR Devices,10712,3,0,0,0,0
1071212,Others,10712,3,0,0,0,0
10713,Accessories,107,2,0,0,0,0
1071310,Selfie Accessories,10713,3,0,0,0,0
107131010,Selfie Sticks,1071310,4,0,0,0,0
107131011,Lazypods,1071310,4,0,0,0,0
107131012,Remote Shutters,1071310,4,0,0,0,0
1071311,Mobile Flashes & Selfie Lights,10713,3,0,0,0,0
1071312,USB & Mobile Fans,10713,3,0,0,0,0
1071313,Stylus,10713,3,0,0,0,0
1071314,Phone Grips,10713,3,0,0,0,0
1071315,Phone Straps & Keychains,10713,3,0,0,0,0
1071316,Mobile Pouches,10713,3,0,0,0,0
1071317,"Cables, Chargers & Converters",10713,3,0,0,0,0
107131710,"Cable Cases, Protectors, & Winders",1071317,4,0,0,0,0
107131711,Travel Adaptors,1071317,4,0,0,0,0
107131712,Mobile Cables & Converters,1071317,4,0,0,0,0
107131713,Chargers,1071317,4,0,0,0,0
107131714,Docks & Stands,1071317,4,0,0,0,0
107131715,Others,1071317,4,0,0,0,0
1071318,USB & Mobile Lights,10713,3,0,0,0,0
1071319,Powerbanks & Batteries,10713,3,0,0,0,0
107131910,Batteries,1071319,4,0,0,0,0
107131911,Powercases,1071319,4,0,0,0,0
1071320,Wearable Accessories,10713,3,0,0,0,0
1071321,Screen Protectors,10713,3,0,0,0,0
1071322,"Cases, Covers, & Skins",10713,3,0,0,0,0
1071323,Others,10713,3,0,0,0,0
10714,Others,107,2,0,0,0,0
108,Muslim Fashion,0,1,0,0,0,0
10810,Women Muslim Wear,108,2,0,0,0,0
1081010,Veils,10810,3,0,0,0,0
108101010,Khimar,1081010,4,0,0,0,0
108101011,Instant Hijab,1081010,4,0,0,0,0
108101012,Square Hijab,1081010,4,0,0,0,0
108101013,Shawl Hijab,1081010,4,0,0,0,0
1081011,Accessories,10810,3,0,0,0,0
108101110,Socks,1081011,4,0,0,0,0
108101111,Handsocks,1081011,4,0,0,0,0
1081012,Muslimah Sports Apparels,10810,3,0,0,0,0
1081013,Muslimah Swimwear,10810,3,0,0,0,0
1081014,Top,10810,3,0,0,0,0
108101410,Tunic,1081014,4,0,0,0,0
108101411,"Shirts, Blouses & Inner Blouses",1081014,4,0,0,0,0
108101412,Nursing Blouse,1081014,4,0,0,0,0
1081015,Dresses,10810,3,0,0,0,0
108101510,Robe & Jubah,1081015,4,0,0,0,0
108101511,Abaya Cloak,1081015,4,0,0,0,0
108101512,Nursing Jubah,1081015,4,0,0,0,0
108101513,Kaftan,1081015,4,0,0,0,0
108101514,Baju Kelawar,1081015,4,0,0,0,0
